image_id,lat,lon,streetlights,graffiti,building_maintenance,public_transit_stops,pavement_presence,pavement_width,pavement_continuity,safe_walk_alt,pavement_trip_minor,pavement_trip_major,ped_crossing,walk_signal,bike_path,public_park,buffer_presence,buffer_width,buffer_majority,benches,curb_ramp,segment_type,tree_overhead,GEOID
2826,38.56971,-90.26663,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101300
2827,38.57095,-90.26639,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101300
2828,38.57258,-90.26644,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101300
2829,38.57367,-90.2667,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101300
282,38.60469,-90.30575,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103400
2830,38.57506,-90.26672,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510101300
2831,38.57655,-90.26689,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115400
2832,38.57777,-90.26661,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510115400
2833,38.57921,-90.26655,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115400
2834,38.58059,-90.26751,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510115400
2835,38.58179,-90.26657,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510115200
2836,38.58321,-90.26661,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,high,29510115100
2837,38.58458,-90.26672,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115100
2838,38.58599,-90.26656,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115100
2839,38.58696,-90.26674,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115100
283,38.60602,-90.30575,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510103400
2840,38.58874,-90.26652,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115100
2841,38.58971,-90.26672,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115100
2842,38.59143,-90.2666,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115200
2843,38.59213,-90.267,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115200
2844,38.59389,-90.26657,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115200
2845,38.59527,-90.26665,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510115200
2848,38.59914,-90.26668,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Commercial,low,29510116200
284,38.6073,-90.30556,Ample,No,0,0,No,2,Yes,Yes,1,0,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510103400
2851,38.60363,-90.26657,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510116200
2852,38.60465,-90.26662,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510116200
2853,38.60599,-90.26661,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510116200
2854,38.60747,-90.26666,No,No,0,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510116200
2855,38.60963,-90.26674,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510116200
2856,38.61019,-90.26681,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510117100
2857,38.61146,-90.26667,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510117100
2858,38.61285,-90.2666,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510117100
285,38.60883,-90.30561,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510103400
2860,38.61559,-90.26711,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,INVALID,29510113500
2861,38.6169,-90.26682,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,INVALID,29510113500
2862,38.61822,-90.26657,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,Yes,Commercial,low,29510113500
2863,38.61936,-90.26662,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,Yes,1,No,Yes,2,No,No,No,Commercial,high,29510113500
2864,38.62105,-90.26662,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510113500
2865,38.6222,-90.26596,Ample,Yes,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510113500
2867,38.62428,-90.2663,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,Yes,Commercial,high,29510104500
2868,38.62651,-90.2666,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510104500
2869,38.62746,-90.26665,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510104500
286,38.60959,-90.30579,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,medium,29510103400
2870,38.62901,-90.26657,Ample,No,2,0,Yes,2,No,Yes,1,1,Yes,Yes,1,No,Yes,2,No,No,No,Residential,medium,29510112100
2871,38.63025,-90.26655,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
2872,38.63156,-90.26637,Ample,No,0,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,Yes,Yes,2,No,No,No,Residential,low,29510112100
2873,38.63307,-90.26649,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510112100
2874,38.63443,-90.26662,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
2875,38.63575,-90.26642,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,Yes,1,Yes,Yes,2,No,No,No,Commercial,high,29510112100
2876,38.63703,-90.26623,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Commercial,high,29510112100
2878,38.63985,-90.26664,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,Yes,Commercial,medium,29510112100
2880,38.64277,-90.26642,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
2881,38.64423,-90.26655,Ample,No,0,0,Yes,2,Yes,Yes,0,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510112100
2885,38.64908,-90.26665,Some,No,2,0,No,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510112100
2886,38.65078,-90.26658,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510112100
2887,38.65193,-90.26661,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510112200
2888,38.65308,-90.26667,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,Yes,No,Residential,medium,29510112200
2889,38.65465,-90.26667,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510112200
288,38.61324,-90.30579,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
2890,38.656,-90.26661,Some,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510112200
2891,38.65744,-90.26655,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105500
2892,38.65883,-90.26654,Ample,Yes,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105500
2893,38.65981,-90.26665,No,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105500
2894,38.66147,-90.26654,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106600
2895,38.6626,-90.26659,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,Yes,1,No,Yes,2,No,No,Yes,Residential,medium,29510106600
2896,38.66388,-90.2667,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510106600
2897,38.66524,-90.26676,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510106500
2898,38.66688,-90.26693,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510106500
2899,38.66779,-90.26678,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106500
289,38.61414,-90.30563,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510126800
28,38.60339,-90.31638,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
2900,38.66971,-90.26643,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510106500
2901,38.67085,-90.26657,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106500
2902,38.67249,-90.26634,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106500
2903,38.67339,-90.26637,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510106400
2904,38.67499,-90.26689,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510106400
2905,38.67629,-90.26683,Some,No,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106400
2906,38.67759,-90.2667,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510106400
2907,38.67884,-90.26668,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106300
2908,38.68003,-90.26686,Some,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106300
2909,38.68143,-90.26675,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510106300
290,38.6157,-90.30551,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126800
2910,38.68297,-90.26657,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,Yes,Commercial,high,29510106300
2911,38.68351,-90.26743,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510106300
291,38.61688,-90.3056,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510126800
2920,38.69643,-90.26671,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510126900
2921,38.69769,-90.26668,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510126900
2922,38.69934,-90.26648,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510126900
2923,38.53481,-90.26507,Ample,Yes,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510101800
2927,38.54019,-90.26531,Some,No,0,1,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101800
2928,38.54125,-90.26549,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101500
2929,38.54266,-90.26507,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101500
292,38.61823,-90.30541,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
2930,38.54401,-90.26518,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510101500
2931,38.54544,-90.26523,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510101500
2932,38.54673,-90.26543,No,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510101500
2933,38.54825,-90.26531,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510101500
2934,38.54954,-90.26527,Ample,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101500
2935,38.55078,-90.26534,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101500
2936,38.55246,-90.26559,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,Yes,No,Residential,high,29510101500
2937,38.55353,-90.26528,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510101500
2938,38.55468,-90.26554,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101500
2939,38.55642,-90.26544,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101100
293,38.6194,-90.30541,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
2940,38.55776,-90.26513,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101100
2941,38.5589,-90.26533,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510101100
2942,38.56002,-90.26555,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510101300
2943,38.56149,-90.2658,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,Yes,Yes,2,No,No,Yes,Residential,medium,29510101300
2945,38.56457,-90.26517,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510101300
2946,38.56556,-90.26531,Ample,No,2,0,Yes,2,Yes,Yes,1,0,Yes,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510101300
2947,38.56703,-90.26528,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101300
2948,38.56827,-90.26541,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510101300
2949,38.56977,-90.26525,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101300
294,38.62127,-90.3056,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126800
2950,38.57117,-90.26519,No,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101300
2951,38.57243,-90.26527,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510101300
2952,38.5735,-90.26546,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510101300
2953,38.57539,-90.26506,No,No,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115400
2954,38.57656,-90.26522,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115400
2955,38.57776,-90.26525,No,No,2,0,No,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115400
2956,38.57909,-90.26532,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510115400
2957,38.58059,-90.26515,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,Yes,1,No,Yes,2,No,No,No,Residential,INVALID,29510115300
2958,38.58165,-90.26547,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115300
2959,38.58333,-90.26511,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510115200
295,38.62226,-90.30598,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510126800
2960,38.58457,-90.26526,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115200
2961,38.58572,-90.26549,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,Yes,No,Residential,high,29510115200
2962,38.58723,-90.26516,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115100
2963,38.58853,-90.2653,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510115100
2964,38.58997,-90.26526,No,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115100
2965,38.59129,-90.26525,Some,Yes,2,0,Yes,2,Yes,Yes,1,1,No,Yes,1,No,Yes,2,No,No,No,Residential,high,29510115200
2967,38.59398,-90.26554,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510115200
2968,38.59524,-90.26525,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510115200
2969,38.59666,-90.26496,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510115200
296,38.62359,-90.30572,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
2971,38.59936,-90.26528,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510116200
2972,38.60069,-90.26529,Some,No,0,0,Yes,2,Yes,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510116200
2973,38.60201,-90.26532,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510116200
2974,38.60337,-90.26538,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510116200
2975,38.60498,-90.26521,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510116200
2976,38.60611,-90.26531,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510116200
2977,38.60784,-90.26506,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510116200
2979,38.61017,-90.26538,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510117100
297,38.62503,-90.30594,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
2980,38.61151,-90.26531,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510117100
2981,38.61281,-90.26528,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510117100
2982,38.61406,-90.26526,Ample,No,2,0,No,2,No,Yes,0,0,No,No,1,No,No,2,No,No,No,Commercial,high,29510117100
2984,38.61727,-90.26535,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,Yes,Commercial,INVALID,29510117100
2985,38.61837,-90.26528,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510117100
2986,38.61956,-90.26528,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510117100
2987,38.62102,-90.26526,No,No,2,0,No,2,No,Yes,1,1,No,No,1,No,No,2,No,No,No,Commercial,high,29510118100
2988,38.62231,-90.26551,Ample,No,2,0,Yes,2,No,Yes,1,1,Yes,No,1,No,Yes,2,No,No,Yes,Commercial,high,29510118100
2989,38.62357,-90.26528,Ample,Yes,0,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Commercial,low,29510118100
298,38.6263,-90.30568,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510126800
2990,38.62494,-90.26525,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510104500
2991,38.62639,-90.26527,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510104500
2992,38.6277,-90.26539,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510104500
2993,38.62884,-90.26526,Ample,No,0,0,Yes,2,Yes,Yes,1,1,Yes,No,1,Yes,Yes,2,No,Yes,No,Residential,high,29510112100
2994,38.63039,-90.26527,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,Yes,Yes,2,No,No,Yes,Commercial,low,29510112100
2995,38.63172,-90.26532,Ample,No,0,0,No,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510118600
2996,38.63315,-90.26526,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510118600
2997,38.63454,-90.26637,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,Yes,1,Yes,Yes,2,No,No,No,Commercial,high,29510118600
2999,38.63729,-90.26525,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Commercial,high,29510112400
299,38.62766,-90.30572,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,high,29510104200
29,38.58323,-90.3152,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510102200
2,38.59398,-90.31906,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Commercial,high,29510103800
3000,38.63838,-90.26527,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510112400
3001,38.63967,-90.2653,Ample,No,0,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,No,Yes,2,No,No,No,Commercial,low,29510112400
3002,38.64109,-90.26531,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
3003,38.64247,-90.2653,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,Yes,Yes,2,No,No,No,Residential,medium,29510112100
3004,38.64378,-90.2651,Ample,No,0,0,Yes,2,Yes,Yes,1,0,Yes,Yes,2,Yes,Yes,2,No,No,No,Commercial,medium,29510112100
3006,38.64668,-90.26434,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,medium,29510112100
3007,38.64829,-90.26516,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
3008,38.64894,-90.26535,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510112100
3009,38.65066,-90.26531,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510112100
300,38.62895,-90.30601,Some,No,2,0,No,2,No,Yes,1,1,No,Yes,1,No,Yes,2,No,No,No,Residential,high,29510104200
3010,38.6518,-90.26528,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,Yes,Residential,medium,29510112200
3011,38.65351,-90.26524,Some,No,0,0,Yes,2,No,Yes,0,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510112200
3012,38.65469,-90.26524,No,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510112200
3013,38.65586,-90.26524,Ample,No,0,0,No,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510112200
3014,38.6573,-90.26524,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510112200
3015,38.65869,-90.26521,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510112200
3016,38.6602,-90.26522,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106600
3017,38.66128,-90.26532,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106600
3018,38.66278,-90.26547,Ample,Yes,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510106600
3019,38.66395,-90.26533,Some,No,0,0,No,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510106600
301,38.63033,-90.30561,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104200
